audio_id,audio_duration,e22_reference_text,corrected_reference_text,whisper_large_v2_prediction,whisper_large_v2_label,whisper_large_v2_hallucination_text,whisper_large_v2_hallucination_json,whisper_large_v3_prediction,whisper_large_v3_label,whisper_large_v3_hallucination_text,whisper_large_v3_hallucination_json,whisper_large_v3_turbo_prediction,whisper_large_v3_turbo_label,whisper_large_v3_turbo_hallucination_text,whisper_large_v3_turbo_hallucination_json,crisper_whisper_prediction,crisper_whisper_label,crisper_whisper_hallucination_text,crisper_whisper_hallucination_json,canary_prediction,canary_label,canary_hallucination_text,canary_hallucination_json,canary_flash_prediction,canary_flash_label,canary_flash_hallucination_text,canary_flash_hallucination_json,parakeet_prediction,parakeet_label,parakeet_hallucination_text,parakeet_hallucination_json,phi4_prediction,phi4_label,phi4_hallucination_text,phi4_hallucination_json,granite_prediction,granite_label,granite_hallucination_text,granite_hallucination_json,,split
175_4466718.wav,1.9000625,Slide 17 shows evolution of peace.,the slide 17 shows the evolution of,,No hallucination,,[], A flat-channel team shows the evolution of...,No hallucination,,[], A flight channel team shows the evolution of...,No hallucination,,[],A flat channel team shows the evolution of.,No hallucination,,[],"If later in teams, those are evolution of.",Hallucination or looping,"If later in teams, those are","[{""text"": ""If later in teams, those are"", ""start"": 0, ""end"": 28, ""labels"": [""Hallucination""]}]",If lighting in teams shows the evolution of,Hallucination or looping,If lighting in teams,"[{""text"": ""If lighting in teams"", ""start"": 0, ""end"": 20, ""labels"": [""Hallucination""]}]",Eflection team saws the evolution of,Hallucination or looping,Eflection team,"[{""text"": ""Eflection team"", ""start"": 0, ""end"": 14, ""labels"": [""Hallucination""]}]",The flight team shows the evolution of the product.,Hallucination or looping,The flight; the product.,"[{""text"": ""The flight"", ""start"": 0, ""end"": 10, ""labels"": [""Hallucination""]}, {""text"": ""the product."", ""start"": 39, ""end"": 51, ""labels"": [""Hallucination""]}]",figure 13 shows the evolution of,Hallucination or looping,figure 13,"[{""text"": ""figure 13"", ""start"": 0, ""end"": 9, ""labels"": [""Hallucination""]}]",,test
175_4469590.wav,4.24,"Thanks, Paul.",thanks logan," Thanks a lot. Thanks, Paul. Thanks. 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1",Hallucination or looping,Thanks a lot.; 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,"[{""text"": ""Thanks a lot."", ""start"": 1, ""end"": 14, ""labels"": [""Hallucination""]}, {""text"": ""1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"", ""start"": 37, ""end"": 88, ""labels"": [""Looping Hallucination""]}]"," Thanks, Logan. Thanks.",No hallucination,,[]," much. Thanks, Walter. Thanks.",Hallucination or looping,Walter,"[{""text"": ""Walter"", ""start"": 15, ""end"": 21, ""labels"": [""Hallucination""]}]",Thanks Rob.,No hallucination,,[],"Thanks, Logan.",No hallucination,,[],,No hallucination,,[],"Thanks, Bob.",No hallucination,,[],"Thanks, Logan.",No hallucination,,[],thanks paul,No hallucination,,[],,train
175_4482682.wav,0.54,"I, I have two questions.",I have two, I have two questions.,No hallucination,,[], I have two questions.,No hallucination,,[], I have two questions.,No hallucination,,[],I have two questions.,No hallucination,,[],I have to question.,No hallucination,,[],I have two two.,Hallucination or looping,two.,"[{""text"": ""two."", ""start"": 11, ""end"": 15, ""labels"": [""Looping""]}]",Yeah.,Hallucination or looping,Yeah.,"[{""text"": ""Yeah."", ""start"": 0, ""end"": 5, ""labels"": [""Hallucination""]}]",I have two questions.,No hallucination,,[],i have two questions,No hallucination,,[],,train
175_4483670.wav,2.6200625,"Great, thank you Jerry.",assets great thank, assets.,No hallucination,,[], assets. Great. Great. Thank you.,Hallucination or looping,Great,"[{""text"": ""Great"", ""start"": 16, ""end"": 21, ""labels"": [""Looping""]}]", assets. Great. Great. Thank you.,Hallucination or looping,Great,"[{""text"": ""Great"", ""start"": 16, ""end"": 21, ""labels"": [""Looping""]}]",Assets. Great [UH] Great. Thank.,Hallucination or looping,Great,"[{""text"": ""Great"", ""start"": 19, ""end"": 24, ""labels"": [""Looping""]}]",Great. Thank you.,No hallucination,,[],Great. Great. Thank you.,Hallucination or looping,Great,"[{""text"": ""Great"", ""start"": 7, ""end"": 12, ""labels"": [""Looping""]}]",Great.,No hallucination,,[],"Great, great, thank you.",Hallucination or looping,great,"[{""text"": ""great"", ""start"": 7, ""end"": 12, ""labels"": [""Looping""]}]",great great thank you,Hallucination or looping,great,"[{""text"": ""great"", ""start"": 6, ""end"": 11, ""labels"": [""Looping""]}]",,train
176_2020-03-0230487MTN-Ghana-2019-Annual-Results-Call.wav,1.82,Hi there.,go ahead, cat,Hallucination or looping,cat,"[{""text"": ""cat"", ""start"": 1, ""end"": 4, ""labels"": [""Hallucination""]}]", ahead,No hallucination,,[], Go ahead.,No hallucination,,[],Go ahead.,No hallucination,,[],Go ahead.,No hallucination,,[],Go ahead.,No hallucination,,[],,No hallucination,,[],Go ahead.,No hallucination,,[],go ahead,No hallucination,,[],,train
176_4426736.wav,6.1799375,Okay.,here okay, here.,No hallucination,,[], here.,No hallucination,,[], here okay,No hallucination,,[],Okay [UH].,No hallucination,,[],Here. Okay.,No hallucination,,[],Here. Okay.,No hallucination,,[],Here.,No hallucination,,[],Okay.,No hallucination,,[],okay,No hallucination,,[],,train
176_4446796.wav,0.2201875,"Uh, excuse me.",[INAUDIBLE], see you next week.,Hallucination or looping,see you next week.,"[{""text"": ""see you next week."", ""start"": 1, ""end"": 19, ""labels"": [""Hallucination""]}]", Thanks.,Hallucination or looping,Thanks.,"[{""text"": ""Thanks."", ""start"": 1, ""end"": 8, ""labels"": [""Hallucination""]}]", Thank you.,Hallucination or looping,Thank you.,"[{""text"": ""Thank you."", ""start"": 1, ""end"": 11, ""labels"": [""Hallucination""]}]",Okay.,Hallucination or looping,Okay.,"[{""text"": ""Okay."", ""start"": 0, ""end"": 5, ""labels"": [""Hallucination""]}]",,No hallucination,,[],,No hallucination,,[],Mm-hmm.,Hallucination or looping,Mm-hmm.,"[{""text"": ""Mm-hmm."", ""start"": 0, ""end"": 7, ""labels"": [""Hallucination""]}]",Okay.,Hallucination or looping,Okay.,"[{""text"": ""Okay."", ""start"": 0, ""end"": 5, ""labels"": [""Hallucination""]}]",yeah,Hallucination or looping,yeah,"[{""text"": ""yeah"", ""start"": 0, ""end"": 4, ""labels"": [""Hallucination""]}]",,train
176_4453225.wav,2.0800625,Um…,[INAUDIBLE], But in most cases I will revisit.,Hallucination or looping,But in most cases I will revisit.,"[{""text"": ""But in most cases I will revisit."", ""start"": 1, ""end"": 34, ""labels"": [""Hallucination""]}]"," Um,",No hallucination,,[]," Um, and",No hallucination,,[],[UM],No hallucination,,[],And.,No hallucination,,[],,No hallucination,,[],Um,No hallucination,,[],Um.,No hallucination,,[],um…,No hallucination,,[],,train
176_4467071.wav,0.9199375,"Well, hop back in queue.",well hop back in queue, We'll hop back in queue in a second.,Hallucination or looping,in a second.,"[{""text"": ""in a second."", ""start"": 25, ""end"": 37, ""labels"": [""Hallucination""]}]", We'll hop back in queue.,No hallucination,,[]," Well, hop back in queue. Nice to meet you.",Hallucination or looping,Nice to meet you.,"[{""text"": ""Nice to meet you."", ""start"": 26, ""end"": 43, ""labels"": [""Hallucination""]}]",We'll hop back in queue.,No hallucination,,[],"Well, hop back in queue.",No hallucination,,[],Well hop back in Q. nine.,Hallucination or looping,nine.,"[{""text"": ""nine."", ""start"": 20, ""end"": 25, ""labels"": [""Hallucination""]}]",Well hop back in Q.,No hallucination,,[],We'll hop back in a minute.,Hallucination or looping,a minute.,"[{""text"": ""a minute."", ""start"": 18, ""end"": 27, ""labels"": [""Hallucination""]}]",we'll hop back in queue,No hallucination,,[],,train
176_4470253.wav,2.9001875,"That, that's not changed really.",that thats not changed really, that that's not changed really.,No hallucination,,[], that that's not changed really.,No hallucination,,[]," That's not changed, really.",No hallucination,,[],That that's not changed really [UH] now.,No hallucination,,[],The debt's not changed really.,No hallucination,,[],That's not changed really.,No hallucination,,[],,No hallucination,,[],That's not changed really.,No hallucination,,[],that that's not changed really,No hallucination,,[],,train
176_4483297.wav,1.98,"Ester, please?",questions esther please, questions.,No hallucination,,[]," questions. Esther, please.",No hallucination,,[]," questions. Esther, please.",No hallucination,,[],"Questions. Esther, please.",No hallucination,,[],"Questions. Esther, please.",No hallucination,,[],"Questions. Esther, please.",No hallucination,,[],"Questions. Esther, please.",No hallucination,,[],"Herr Präsident, meine Damen und Herren!",Language switch,,[],esther please,No hallucination,,[],,test
177_4443871.wav,3.240125,"Yeah, understood. Okay, thank you.",yeah understood okay, in the future.,No hallucination,,[]," in the future. Yeah, yeah, yeah. Understood. Okay.",No hallucination,,[]," in the future. Yeah, yeah, yeah. Understood. Okay.",No hallucination,,[],"Yeah, I understand. Okay.",No hallucination,,[],"Yeah, yeah, understood. Okay.",No hallucination,,[],,No hallucination,,[],"Yeah, yeah, I understood. Okay.",No hallucination,,[],"Yeah, yeah, understood.",No hallucination,,[],yeah yeah understood okay,No hallucination,,[],,test
177_4467071.wav,0.4800625,Nice job guys.,nice job guy," Nice job, guys.",No hallucination,,[]," Nice job, guys.",No hallucination,,[]," Nice job, guys.",No hallucination,,[],"Nice job, guys.",No hallucination,,[],"Nice job, guys.",No hallucination,,[],Just job.,Hallucination or looping,Just,"[{""text"": ""Just"", ""start"": 0, ""end"": 4, ""labels"": [""Hallucination""]}]","Nice job, guys.",No hallucination,,[],Yeah.,Hallucination or looping,Yeah.,"[{""text"": ""Yeah."", ""start"": 0, ""end"": 5, ""labels"": [""Hallucination""]}]",nice job guys,No hallucination,,[],,train
177_4471586.wav,0.3200625,Yeah.,yeah, Thank you.,Hallucination or looping,you.,"[{""text"": ""you."", ""start"": 7, ""end"": 11, ""labels"": [""Hallucination""]}]"," Yeah, thanks.",No hallucination,,[]," Yeah, thanks.",No hallucination,,[],"Yeah, thank.",No hallucination,,[],Dear,Hallucination or looping,Dear,"[{""text"": ""Dear"", ""start"": 0, ""end"": 4, ""labels"": [""Hallucination""]}]",I think,No hallucination,,[],Yeah.,No hallucination,,[],Yes.,Hallucination or looping,Yes.,"[{""text"": ""Yes."", ""start"": 0, ""end"": 4, ""labels"": [""Hallucination""]}]",yeah,No hallucination,,[],,train
177_4471961.wav,0.4400625,Uh.,[INAUDIBLE], uh... hope,Hallucination or looping,hope,"[{""text"": ""hope"", ""start"": 7, ""end"": 11, ""labels"": [""Hallucination""]}]"," Uh, so.",Hallucination or looping,so.,"[{""text"": ""so."", ""start"": 5, ""end"": 8, ""labels"": [""Hallucination""]}]", uh...,No hallucination,,[],[UH] how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how ho,Hallucination or looping,how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how ho,"[{""text"": ""how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how how ho"", ""start"": 5, ""end"": 595, ""labels"": [""Looping Hallucination""]}]","Oh, so.",Hallucination or looping,"Oh, so.","[{""text"": ""Oh, so."", ""start"": 0, ""end"": 7, ""labels"": [""Hallucination""]}]","Oh, so.",Hallucination or looping,"Oh, so.","[{""text"": ""Oh, so."", ""start"": 0, ""end"": 7, ""labels"": [""Hallucination""]}]",Uh-huh.,No hallucination,,[],Uh-huh.,No hallucination,,[],so,Hallucination or looping,so,"[{""text"": ""so"", ""start"": 0, ""end"": 2, ""labels"": [""Hallucination""]}]",,train
177_4482613.wav,1.96,1142 crores.,1.2 groups, 1.2 qubits.,Hallucination or looping,qubits.,"[{""text"": ""qubits."", ""start"": 5, ""end"": 12, ""labels"": [""Hallucination""]}]",,No hallucination,,[], one for two clues.,Hallucination or looping,for,"[{""text"": ""for"", ""start"": 5, ""end"": 8, ""labels"": [""Hallucination""]}]",One for two groups.,Hallucination or looping,for,"[{""text"": ""for"", ""start"": 4, ""end"": 7, ""labels"": [""Hallucination""]}]",One point two clues.,No hallucination,,[],One for two clues.,Hallucination or looping,for,"[{""text"": ""for"", ""start"": 4, ""end"": 7, ""labels"": [""Hallucination""]}]",One by two groups.,Hallucination or looping,by,"[{""text"": ""by"", ""start"": 4, ""end"": 6, ""labels"": [""Hallucination""]}]",Thanks.,Hallucination or looping,Thanks.,"[{""text"": ""Thanks."", ""start"": 0, ""end"": 7, ""labels"": [""Hallucination""]}]",152 crores,Hallucination or looping,152 crores,"[{""text"": ""152 crores"", ""start"": 0, ""end"": 10, ""labels"": [""Hallucination""]}]",,train
177_4483668.wav,0.88,"Does this… so, S-SP is-is-is-is an example, is a quick returning business.",touring business, business.,No hallucination,,[], business,No hallucination,,[], business,No hallucination,,[],Returning business.,No hallucination,,[],returning business.,No hallucination,,[],returning business.,No hallucination,,[],Yeah.,Hallucination or looping,Yeah.,"[{""text"": ""Yeah."", ""start"": 0, ""end"": 5, ""labels"": [""Hallucination""]}]",Turning business.,No hallucination,,[],mentoring business,No hallucination,,[],,train
178_4446796.wav,5.8,"And year to date, both, and year to date, 31.",and year to date 4th and year to date," And year to date, 30.",Hallucination or looping,30,"[{""text"": ""30."", ""start"": 19, ""end"": 22, ""labels"": [""Hallucination""]}]"," And year-to-date, 34. And year-to-date, 35.",Hallucination or looping,34.; 35.,"[{""text"": ""34."", ""start"": 19, ""end"": 22, ""labels"": [""Hallucination""]}, {""text"": ""35."", ""start"": 41, ""end"": 44, ""labels"": [""Hallucination""]}]", and year-to-date and year-to-date,No hallucination,,[],"And year to date, for and year to date, thirty.",Hallucination or looping,thirty.,"[{""text"": ""thirty."", ""start"": 40, ""end"": 47, ""labels"": [""Hallucination""]}]",And year to date and year to date thirty.,Hallucination or looping,thirty.,"[{""text"": ""thirty."", ""start"": 34, ""end"": 41, ""labels"": [""Hallucination""]}]","And year to date, fourth and year to date, third.",Hallucination or looping,"fourth and year to date, third.","[{""text"": ""fourth and year to date, third."", ""start"": 18, ""end"": 49, ""labels"": [""Hallucination""]}]",And year to date and year to date thirty.,Hallucination or looping,thirty.,"[{""text"": ""thirty."", ""start"": 34, ""end"": 41, ""labels"": [""Hallucination""]}]","And year to date, and year to date.",No hallucination,,[],and year to date fourth and year to date 30%,Hallucination or looping,30%,"[{""text"": ""30%"", ""start"": 41, ""end"": 44, ""labels"": [""Hallucination""]}]",,train
178_4466607.wav,1.42,Right.,dividends, said they didn't with,Hallucination or looping,said,"[{""text"": ""said"", ""start"": 1, ""end"": 5, ""labels"": [""Hallucination""]}]", at hit-ins.,Hallucination or looping,at hit-ins.,"[{""text"": ""at hit-ins."", ""start"": 1, ""end"": 12, ""labels"": [""Hallucination""]}]", the hit-ins. Right.,Hallucination or looping,the hit-ins.,"[{""text"": ""the hit-ins."", ""start"": 1, ""end"": 13, ""labels"": [""Hallucination""]}]",That it is. Right.,Hallucination or looping,That it is,"[{""text"": ""That it is"", ""start"": 0, ""end"": 10, ""labels"": [""Hallucination""]}]",The evidence.,Hallucination or looping,The evidence.,"[{""text"": ""The evidence."", ""start"": 0, ""end"": 13, ""labels"": [""Hallucination""]}]",It's a good idea.,Hallucination or looping,It's a good idea.,"[{""text"": ""It's a good idea."", ""start"": 0, ""end"": 17, ""labels"": [""Hallucination""]}]",,No hallucination,,[],Right.,No hallucination,,[],of the data,Hallucination or looping,of the data,"[{""text"": ""of the data"", ""start"": 0, ""end"": 11, ""labels"": [""Hallucination""]}]",,train
